pt_order_id,vt_order_id,pt_transactionId,vt_transactionId,pt_version,vt_version,ptticketId,vt_ticketId,pt_tpsId,vt_tpsId,pt_actionPerformed,vt_actionPeformed,pt_used,vt_used,pt_redeemDate,vt_redeemDate,pt_refunded,vt_refunded,row_type,status
173349495348041,173349495348041,173349495348041112R,173349495348041112R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041120R,173349495348041120R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041127R,173349495348041127R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041135R,173349495348041135R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041137R,173349495348041137R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041136R,173349495348041136R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041123R,173349495348041123R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041122R,173349495348041122R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041119R,173349495348041119R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041144R,173349495348041144R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041107R,173349495348041107R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041137R,173349495348041137R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041108R,173349495348041108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041104R,173349495348041104R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041130R,173349495348041130R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041104R,173349495348041104R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041121R,173349495348041121R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041127R,173349495348041127R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041136R,173349495348041136R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041119R,173349495348041119R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041129R,173349495348041129R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041130R,173349495348041130R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041127R,173349495348041127R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041143R,173349495348041143R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041126R,173349495348041126R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041129R,173349495348041129R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041114R,173349495348041114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041119R,173349495348041119R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041137R,173349495348041137R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041111R,173349495348041111R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041145R,173349495348041145R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041123R,173349495348041123R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041117R,173349495348041117R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041145R,173349495348041145R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041128R,173349495348041128R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041146R,173349495348041146R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041117R,173349495348041117R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041132R,173349495348041132R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041107R,173349495348041107R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041130R,173349495348041130R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041109R,173349495348041109R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041133R,173349495348041133R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041110R,173349495348041110R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041109R,173349495348041109R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041140R,173349495348041140R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041125R,173349495348041125R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041105R,173349495348041105R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041106R,173349495348041106R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041115R,173349495348041115R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041124R,173349495348041124R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041106R,173349495348041106R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041136R,173349495348041136R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041126R,173349495348041126R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041139R,173349495348041139R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041120R,173349495348041120R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041116R,173349495348041116R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041141R,173349495348041141R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041114R,173349495348041114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,3,0
173349495348041,173349495348041,173349495348041138R,173349495348041138R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041114R,173349495348041114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041103R,173349495348041103R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041115R,173349495348041115R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041108R,173349495348041108R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041124R,173349495348041124R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,4,0
173349495348041,173349495348041,173349495348041114R,173349495348041114R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,2,0
173349495348041,173349495348041,173349495348041145R,173349495348041145R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041137R,173349495348041137R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041123R,173349495348041123R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
173349495348041,173349495348041,173349495348041110R,173349495348041110R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,17,0
173349495348041,173349495348041,173349495348041107R,173349495348041107R,3,3,986,986,393422,393422,"0, OAPI37_RFN,OAPI37_RFN","0, OAPI37_RFN,OAPI37_RFN",0,0,1970-01-01 00:00:01,2024-12-06 14:23:20,2,1,1,0
172139103516705,172139103516705,172139103516705141R,172139103516705141R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705120R,172139103516705120R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705157R,172139103516705157R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705158R,172139103516705158R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705143R,172139103516705143R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705144R,172139103516705144R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705132R,172139103516705132R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705125R,172139103516705125R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705151R,172139103516705151R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705129R,172139103516705129R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705134R,172139103516705134R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705124R,172139103516705124R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705119R,172139103516705119R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705128R,172139103516705128R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705131R,172139103516705131R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705137R,172139103516705137R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705164R,172139103516705164R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705151R,172139103516705151R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705131R,172139103516705131R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705119R,172139103516705119R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705133R,172139103516705133R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705130R,172139103516705130R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705159R,172139103516705159R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705154R,172139103516705154R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705141R,172139103516705141R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705165R,172139103516705165R,2,6,25904,25904,397088,397088,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705121R,172139103516705121R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705138R,172139103516705138R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705154R,172139103516705154R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705161R,172139103516705161R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705125R,172139103516705125R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705137R,172139103516705137R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705152R,172139103516705152R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705163R,172139103516705163R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705127R,172139103516705127R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705159R,172139103516705159R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705142R,172139103516705142R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705140R,172139103516705140R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705124R,172139103516705124R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705136R,172139103516705136R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705157R,172139103516705157R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705134R,172139103516705134R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705138R,172139103516705138R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705149R,172139103516705149R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705147R,172139103516705147R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705135R,172139103516705135R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705155R,172139103516705155R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705158R,172139103516705158R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
172139103516705,172139103516705,172139103516705145R,172139103516705145R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705148R,172139103516705148R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705140R,172139103516705140R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,1,0
172139103516705,172139103516705,172139103516705156R,172139103516705156R,2,6,25904,25904,397085,397085,"0, OAPI37_RFN",0,0,0,1970-01-01 00:00:01,2024-12-20 09:49:49,1,0,2,0
